Year,Month,Biodiesel,Diesel,Price Difference,Region,Value,Stations,prec,tmax,tmin
2018,7,2.95,3.23,-0.28,southeast,173444000.0,fairfield,51.82,29.07,17.63
2018,7,2.95,3.23,-0.28,southeast,173444000.0,iowa - southeast climate division,70.61,30.38,17.03
2018,7,2.95,3.23,-0.28,southeast,173444000.0,keosauqua,102.36,30.04,17.03
2018,7,2.95,3.23,-0.28,southeast,173444000.0,burlingtonairport,66.3,29.27,18.32
2018,7,2.95,3.23,-0.28,southeast,173444000.0,donnellson,79.25,30.5,18.07
2018,7,2.95,3.23,-0.28,southeast,173444000.0,fortmadison,53.09,29.43,19.26
2018,7,2.95,3.23,-0.28,southeast,173444000.0,keokuk,76.71,29.48,19.56
2018,7,2.95,3.23,-0.28,southeast,173444000.0,mount-pleasant,40.64,30.02,16.37
2018,7,2.95,3.23,-0.28,southwest,186826000.0,atlantic-1-ne,79.25,29.9,16.57
2018,7,2.95,3.23,-0.28,southwest,186826000.0,clarinda,79.5,29.84,16.61
2018,7,2.95,3.23,-0.28,southwest,186826000.0,corning,59.44,29.12,16.86
2018,7,2.95,3.23,-0.28,southwest,186826000.0,creston,67.82,29.89,17.43
2018,7,2.95,3.23,-0.28,southwest,186826000.0,greenfield,58.93,29.16,17.51
2018,7,2.95,3.23,-0.28,southwest,186826000.0,iowa - southwest climate division,84.33,30.07,17.35
2018,7,2.95,3.23,-0.28,southwest,186826000.0,iowa drought region 4 - southwest,83.31,30.0,17.07
2018,7,2.95,3.23,-0.28,southwest,186826000.0,oakland-2-e,84.58,28.99,17.35
2018,7,2.95,3.23,-0.28,southwest,186826000.0,shenandoah-1-ne,108.71,29.85,18.15
2018,7,2.95,3.23,-0.28,southwest,186826000.0,winterset,40.64,29.81,17.45
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,audubon,55.37,28.05,15.67
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,battle creek 3ne,86.62,28.37,16.44
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,carroll-2-ssw,62.23,29.28,17.39
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,denison,98.04,28.2,16.57
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,ida grove area,86.62,28.37,16.44
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,iowa - west central climate division,79.76,29.48,16.74
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,little sioux 2nw,144.79,29.05,16.37
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,mapleton no. 2,91.19,28.95,15.9
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,sac-city,138.94,27.53,16.38
2018,7,2.95,3.23,-0.28,westcentral,378927000.0,sioux city area,58.43,29.34,16.65
2018,8,3.04,3.22,-0.18,central,382524000.0,ames 5 se,149.35,27.59,15.67
2018,8,3.04,3.22,-0.18,central,382524000.0,ames area,149.35,27.59,15.67
2018,8,3.04,3.22,-0.18,central,382524000.0,ames municipal ap,193.05,28.11,16.81
2018,8,3.04,3.22,-0.18,central,382524000.0,ames-8-wsw,213.61,28.02,17.43
2018,8,3.04,3.22,-0.18,central,382524000.0,boone,155.7,27.74,16.11
2018,8,3.04,3.22,-0.18,central,382524000.0,grinnell-3-sw,117.86,27.69,16.81
2018,8,3.04,3.22,-0.18,central,382524000.0,grundy-center,190.5,27.35,15.89
2018,8,3.04,3.22,-0.18,central,382524000.0,iowa average,170.69,28.95,16.51
2018,8,3.04,3.22,-0.18,central,382524000.0,marshalltown municipal ap,153.93,27.64,16.49
2018,8,3.04,3.22,-0.18,central,382524000.0,toledo,195.33,27.31,15.67
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,anamosa3ssw,227.09,27.28,15.97
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,cascade,250.7,27.67,16.65
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,cedarrapids1,197.61,29.32,16.76
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,cedarrapidsarea,146.82,28.02,16.94
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,clinton1,187.96,28.0,17.48
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,dubuquearea,198.38,26.77,17.02
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,iowaeastcentral,177.55,29.13,17.28
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,lowden,136.92,29.24,16.33
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,manchester2,217.43,26.63,15.38
2018,8,3.04,3.22,-0.18,eastcentral,289297000.0,maquioketa2w,182.12,27.69,16.17
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,algona,163.83,27.66,15.38
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,estherville4e,134.37,26.92,15.27
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,esthervillemunicipal,98.82,26.08,14.84
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,fortdodge,385.07,25.63,15.46
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,iowadroughtregion2,181.86,28.15,15.69
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,jefferson,186.94,27.78,15.91
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,pocahontas,147.07,27.55,15.94
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,saccity,276.61,26.52,15.15
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,emmetsburg,124.71,28.15,14.78
2018,8,3.04,3.22,-0.18,northcentral,335906000.0,webstercity,235.72,26.84,15.0
2018,8,3.04,3.22,-0.18,northeast,323994000.0,elkader6ssw,130.56,27.17,15.11
2018,8,3.04,3.22,-0.18,northeast,323994000.0,fayette,172.47,27.39,15.83
2018,8,3.04,3.22,-0.18,northeast,323994000.0,iowadroughtregion3,187.96,28.31,16.59
2018,8,3.04,3.22,-0.18,northeast,323994000.0,iowanortheastclimatedivision,195.83,27.47,16.23
2018,8,3.04,3.22,-0.18,northeast,323994000.0,newhampton,217.43,26.15,15.44
2018,8,3.04,3.22,-0.18,northeast,323994000.0,oelwein1e,216.42,27.24,16.78
2018,8,3.04,3.22,-0.18,northeast,323994000.0,oelweinarea,216.42,27.61,16.78
2018,8,3.04,3.22,-0.18,northeast,323994000.0,postville,150.62,27.65,15.41
2018,8,3.04,3.22,-0.18,northeast,323994000.0,stanley,223.52,26.47,14.75
2018,8,3.04,3.22,-0.18,northeast,323994000.0,waukon,130.3,27.56,17.43
2018,8,3.04,3.22,-0.18,northwest,345255000.0,iowadroughtregion1,146.05,27.76,15.02
2018,8,3.04,3.22,-0.18,northwest,345255000.0,iowanorthwestclimate,153.16,27.54,15.07
2018,8,3.04,3.22,-0.18,northwest,345255000.0,lemars,110.74,27.09,15.02
2018,8,3.04,3.22,-0.18,northwest,345255000.0,primghar,92.96,27.29,17.09
2018,8,3.04,3.22,-0.18,northwest,345255000.0,rockrapids,150.88,27.19,14.89
2018,8,3.04,3.22,-0.18,northwest,345255000.0,sibley5,164.08,26.93,14.33
2018,8,3.04,3.22,-0.18,northwest,345255000.0,siouxcenter,145.8,27.26,15.2
2018,8,3.04,3.22,-0.18,northwest,345255000.0,spencer,99.57,27.36,15.96
2018,8,3.04,3.22,-0.18,northwest,345255000.0,siouxrapids,132.59,26.24,15.89
2018,8,3.04,3.22,-0.18,northwest,345255000.0,spencerarea,54.89,28.12,15.27
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,allerton,160.53,29.73,17.28
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,centerville,105.41,30.97,16.25
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,chariton,152.4,30.05,15.63
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,des moines area,99.83,29.77,18.48
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,iowa - south central climate division,126.49,30.66,17.22
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,iowa drought region 5 - southeast,140.97,30.16,17.17
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,newton,116.85,28.64,16.6
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,osceola-3-wsw,93.98,30.71,17.11
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,oskaloosa,92.71,29.8,16.65
2018,8,3.04,3.22,-0.18,southcentral,82827000.0,rathbun dam,100.08,30.57,18.11
2018,8,3.04,3.22,-0.18,southeast,173444000.0,burlington,95.5,30.13,18.37
2018,8,3.04,3.22,-0.18,southeast,173444000.0,columbus junct 2 ssw,163.58,29.09,17.42
2018,8,3.04,3.22,-0.18,southeast,173444000.0,fairfield,151.9,29.16,17.74
2018,8,3.04,3.22,-0.18,southeast,173444000.0,iowa - southeast climate division,147.83,30.45,17.46
2018,8,3.04,3.22,-0.18,southeast,173444000.0,keosauqua,152.41,29.94,17.37
2018,8,3.04,3.22,-0.18,southeast,173444000.0,burlingtonairport,97.54,29.68,18.3
2018,8,3.04,3.22,-0.18,southeast,173444000.0,donnellson,122.94,30.77,17.93
2018,8,3.04,3.22,-0.18,southeast,173444000.0,fortmadison,107.7,29.75,19.77
2018,8,3.04,3.22,-0.18,southeast,173444000.0,keokuk,175.51,29.75,19.91
2018,8,3.04,3.22,-0.18,southeast,173444000.0,mount-pleasant,216.15,30.44,16.84
2018,8,3.04,3.22,-0.18,southwest,186826000.0,atlantic-1-ne,204.22,29.04,15.59
2018,8,3.04,3.22,-0.18,southwest,186826000.0,clarinda,115.06,28.89,16.32
2018,8,3.04,3.22,-0.18,southwest,186826000.0,corning,159.26,28.69,16.31
2018,8,3.04,3.22,-0.18,southwest,186826000.0,creston,144.53,28.87,16.71
2018,8,3.04,3.22,-0.18,southwest,186826000.0,greenfield,120.4,28.67,17.04
2018,8,3.04,3.22,-0.18,southwest,186826000.0,iowa - southwest climate division,168.91,29.39,16.72
2018,8,3.04,3.22,-0.18,southwest,186826000.0,iowa drought region 4 - southwest,175.77,29.19,16.33
2018,8,3.04,3.22,-0.18,southwest,186826000.0,oakland-2-e,294.9,28.15,16.65
2018,8,3.04,3.22,-0.18,southwest,186826000.0,shenandoah-1-ne,87.13,29.09,17.74
2018,8,3.04,3.22,-0.18,southwest,186826000.0,winterset,71.38,29.28,16.98
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,audubon,145.55,27.39,14.46
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,battle creek 3ne,186.7,27.58,15.41
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,carroll-2-ssw,232.92,27.99,16.16
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,denison,203.71,27.15,15.41
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,ida grove area,186.7,27.58,15.41
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,iowa - west central climate division,199.64,28.41,15.57
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,little sioux 2nw,159.77,27.74,14.83
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,mapleton no. 2,193.04,27.28,14.82
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,sac-city,276.61,26.52,15.15
2018,8,3.04,3.22,-0.18,westcentral,378927000.0,sioux city area,114.57,27.71,15.93
2018,9,3.03,3.26,-0.23,central,382524000.0,ames 5 se,262.64,23.85,12.78
2018,9,3.03,3.26,-0.23,central,382524000.0,ames area,262.64,23.85,12.78
2018,9,3.03,3.26,-0.23,central,382524000.0,ames municipal ap,200.16,24.41,13.15
2018,9,3.03,3.26,-0.23,central,382524000.0,ames-8-wsw,171.45,25.42,13.83
2018,9,3.03,3.26,-0.23,central,382524000.0,boone,135.39,24.27,13.18
2018,9,3.03,3.26,-0.23,central,382524000.0,grinnell-3-sw,312.67,24.06,13.56
2018,9,3.03,3.26,-0.23,central,382524000.0,grundy-center,263.65,24.19,12.72
2018,9,3.03,3.26,-0.23,central,382524000.0,iowa average,207.52,25.0,12.82
2018,9,3.03,3.26,-0.23,central,382524000.0,marshalltown municipal ap,245.37,24.02,12.93
2018,9,3.03,3.26,-0.23,central,382524000.0,toledo,330.21,24.37,12.74
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,anamosa3ssw,211.33,24.41,12.72
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,cascade,215.9,24.76,12.07
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,cedarrapids1,213.87,25.81,12.7
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,cedarrapidsarea,169.93,24.33,13.11
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,clinton1,201.42,24.65,13.89
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,dubuquearea,226.82,23.5,12.54
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,iowaeastcentral,221.23,25.56,13.22
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,lowden,230.12,25.77,12.51
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,manchester2,270.26,23.74,11.39
2018,9,3.03,3.26,-0.23,eastcentral,289297000.0,maquioketa2w,186.19,25.29,12.22
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,algona,277.11,25.85,12.28
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,estherville4e,223.77,23.16,11.9
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,esthervillemunicipal,219.46,22.54,11.41
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,fortdodge,148.09,23.05,12.28
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,iowadroughtregion2,201.93,24.96,12.82
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,jefferson,176.53,24.44,13.04
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,pocahontas,159.77,24.44,12.83
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,saccity,121.67,25.17,12.3
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,emmetsburg,260.61,23.95,11.76
2018,9,3.03,3.26,-0.23,northcentral,335906000.0,webstercity,197.36,24.02,11.92
2018,9,3.03,3.26,-0.23,northeast,323994000.0,elkader6ssw,280.68,24.02,10.7
2018,9,3.03,3.26,-0.23,northeast,323994000.0,fayette,338.07,23.51,11.44
2018,9,3.03,3.26,-0.23,northeast,323994000.0,iowadroughtregion3,250.95,24.52,12.39
2018,9,3.03,3.26,-0.23,northeast,323994000.0,iowanortheastclimatedivision,282.7,24.13,12.07
2018,9,3.03,3.26,-0.23,northeast,323994000.0,newhampton,373.38,22.74,11.05
2018,9,3.03,3.26,-0.23,northeast,323994000.0,oelwein1e,232.16,25.02,12.65
2018,9,3.03,3.26,-0.23,northeast,323994000.0,oelweinarea,232.16,25.02,12.65
2018,9,3.03,3.26,-0.23,northeast,323994000.0,postville,310.9,23.65,11.2
2018,9,3.03,3.26,-0.23,northeast,323994000.0,stanley,258.57,23.67,11.15
2018,9,3.03,3.26,-0.23,northeast,323994000.0,waukon,234.44,23.35,13.16
2018,9,3.03,3.26,-0.23,northwest,345255000.0,iowadroughtregion1,184.15,24.23,12.22
2018,9,3.03,3.26,-0.23,northwest,345255000.0,iowanorthwestclimate,208.03,24.0,12.05
2018,9,3.03,3.26,-0.23,northwest,345255000.0,lemars,149.1,24.61,12.67
2018,9,3.03,3.26,-0.23,northwest,345255000.0,primghar,295.4,24.07,13.73
2018,9,3.03,3.26,-0.23,northwest,345255000.0,rockrapids,212.86,23.47,12.43
2018,9,3.03,3.26,-0.23,northwest,345255000.0,sibley5,231.39,23.07,12.2
2018,9,3.03,3.26,-0.23,northwest,345255000.0,siouxcenter,233.17,24.54,12.84
2018,9,3.03,3.26,-0.23,northwest,345255000.0,spencer,255.79,23.05,12.03
2018,9,3.03,3.26,-0.23,northwest,345255000.0,siouxrapids,331.98,22.97,12.41
2018,9,3.03,3.26,-0.23,northwest,345255000.0,spencerarea,216.17,24.33,12.66
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,allerton,156.47,25.43,14.07
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,centerville,166.37,25.79,13.07
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,chariton,171.2,24.54,12.82
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,des moines area,211.33,24.7,14.74
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,iowa - south central climate division,191.77,25.63,13.7
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,iowa drought region 5 - southeast,201.17,25.73,13.52
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,newton,341.38,25.0,13.46
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,osceola-3-wsw,202.44,25.57,13.63
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,oskaloosa,246.13,25.67,13.52
2018,9,3.03,3.26,-0.23,southcentral,82827000.0,rathbun dam,119.89,25.5,14.06
2018,9,3.03,3.26,-0.23,southeast,173444000.0,burlington,175.77,26.89,15.09
2018,9,3.03,3.26,-0.23,southeast,173444000.0,columbus junct 2 ssw,122.17,25.44,13.68
2018,9,3.03,3.26,-0.23,southeast,173444000.0,fairfield,127.51,24.92,14.14
2018,9,3.03,3.26,-0.23,southeast,173444000.0,iowa - southeast climate division,178.05,26.11,13.74
2018,9,3.03,3.26,-0.23,southeast,173444000.0,keosauqua,149.86,25.7,13.56
2018,9,3.03,3.26,-0.23,southeast,173444000.0,burlingtonairport,152.91,26.44,14.94
2018,9,3.03,3.26,-0.23,southeast,173444000.0,donnellson,203.96,26.61,14.5
2018,9,3.03,3.26,-0.23,southeast,173444000.0,fortmadison,130.81,25.5,15.26
2018,9,3.03,3.26,-0.23,southeast,173444000.0,keokuk,156.21,26.19,16.19
2018,9,3.03,3.26,-0.23,southeast,173444000.0,mount-pleasant,131.57,26.23,13.14
2018,9,3.03,3.26,-0.23,southwest,186826000.0,atlantic-1-ne,167.89,25.52,13.72
2018,9,3.03,3.26,-0.23,southwest,186826000.0,clarinda,154.69,26.48,13.39
2018,9,3.03,3.26,-0.23,southwest,186826000.0,corning,209.3,24.7,13.69
2018,9,3.03,3.26,-0.23,southwest,186826000.0,creston,285.75,24.96,13.52
2018,9,3.03,3.26,-0.23,southwest,186826000.0,greenfield,254.76,24.43,13.8
2018,9,3.03,3.26,-0.23,southwest,186826000.0,iowa - southwest climate division,172.97,25.76,13.81
2018,9,3.03,3.26,-0.23,southwest,186826000.0,iowa drought region 4 - southwest,166.62,25.57,13.54
2018,9,3.03,3.26,-0.23,southwest,186826000.0,oakland-2-e,119.89,25.3,13.69
2018,9,3.03,3.26,-0.23,southwest,186826000.0,shenandoah-1-ne,182.88,26.24,14.98
2018,9,3.03,3.26,-0.23,southwest,186826000.0,winterset,233.17,25.13,13.78
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,audubon,158.5,24.11,12.33
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,battle creek 3ne,154.18,24.5,12.61
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,carroll-2-ssw,138.43,25.35,13.35
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,denison,93.47,24.06,13.2
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,ida grove area,154.18,24.5,12.61
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,iowa - west central climate division,149.1,25.26,12.94
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,little sioux 2nw,177.8,24.66,12.44
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,mapleton no. 2,115.58,24.22,12.67
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,sac-city,121.67,25.17,12.3
2018,9,3.03,3.26,-0.23,westcentral,378927000.0,sioux city area,188.48,24.15,12.87
2018,10,3.04,3.37,-0.33,central,382524000.0,ames 5 se,94.24,14.37,2.8
2018,10,3.04,3.37,-0.33,central,382524000.0,ames area,94.24,14.37,2.8
2018,10,3.04,3.37,-0.33,central,382524000.0,ames municipal ap,86.88,15.38,3.57
2018,10,3.04,3.37,-0.33,central,382524000.0,ames-8-wsw,123.19,16.16,4.28
2018,10,3.04,3.37,-0.33,central,382524000.0,boone,124.22,14.52,2.85
2018,10,3.04,3.37,-0.33,central,382524000.0,grinnell-3-sw,167.89,14.78,3.56
2018,10,3.04,3.37,-0.33,central,382524000.0,grundy-center,155.7,14.3,3.03
2018,10,3.04,3.37,-0.33,central,382524000.0,iowa average,123.7,15.25,2.74
2018,10,3.04,3.37,-0.33,central,382524000.0,marshalltown municipal ap,80.78,14.93,3.23
2018,10,3.04,3.37,-0.33,central,382524000.0,toledo,137.93,14.8,3.01
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,anamosa3ssw,129.29,15.02,4.05
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,cascade,167.39,15.09,2.39
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,cedarrapids1,119.13,16.7,4.73
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,cedarrapidsarea,98.3,15.27,3.91
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,clinton1,150.37,15.66,5.23
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,dubuquearea,163.07,14.09,3.94
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,iowaeastcentral,160.27,15.9,3.84
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,lowden,215.14,16.11,3.48
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,manchester2,184.67,13.92,2.83
2018,10,3.04,3.37,-0.33,eastcentral,289297000.0,maquioketa2w,195.33,15.09,3.57
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,algona,88.14,13.51,1.87
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,estherville4e,65.28,12.35,0.77
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,esthervillemunicipal,58.43,12.03,0.65
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,fortdodge,99.07,13.44,2.29
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,iowadroughtregion2,96.01,14.37,1.85
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,jefferson,129.03,14.39,2.51
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,pocahontas,79.76,13.87,1.76
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,saccity,64.26,14.0,1.76
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,emmetsburg,75.44,14.28,2.03
2018,10,3.04,3.37,-0.33,northcentral,335906000.0,webstercity,132.09,14.05,1.65
2018,10,3.04,3.37,-0.33,northeast,323994000.0,elkader6ssw,192.03,14.22,2.43
2018,10,3.04,3.37,-0.33,northeast,323994000.0,fayette,161.29,13.14,1.88
2018,10,3.04,3.37,-0.33,northeast,323994000.0,iowadroughtregion3,150.88,14.86,2.94
2018,10,3.04,3.37,-0.33,northeast,323994000.0,iowanortheastclimatedivision,154.18,14.1,2.51
2018,10,3.04,3.37,-0.33,northeast,323994000.0,newhampton,121.42,12.51,1.76
2018,10,3.04,3.37,-0.33,northeast,323994000.0,oelwein1e,153.68,14.63,3.26
2018,10,3.04,3.37,-0.33,northeast,323994000.0,oelweinarea,153.68,14.63,3.26
2018,10,3.04,3.37,-0.33,northeast,323994000.0,postville,114.05,13.92,2.29
2018,10,3.04,3.37,-0.33,northeast,323994000.0,stanley,185.67,13.49,1.95
2018,10,3.04,3.37,-0.33,northeast,323994000.0,waukon,132.59,13.92,4.14
2018,10,3.04,3.37,-0.33,northwest,345255000.0,iowadroughtregion1,69.34,14.09,1.11
2018,10,3.04,3.37,-0.33,northwest,345255000.0,iowanorthwestclimate,68.83,13.55,0.97
2018,10,3.04,3.37,-0.33,northwest,345255000.0,lemars,87.63,14.01,1.88
2018,10,3.04,3.37,-0.33,northwest,345255000.0,primghar,62.48,14.95,3.51
2018,10,3.04,3.37,-0.33,northwest,345255000.0,rockrapids,79.0,12.87,1.13
2018,10,3.04,3.37,-0.33,northwest,345255000.0,sibley5,62.48,11.97,0.73
2018,10,3.04,3.37,-0.33,northwest,345255000.0,siouxcenter,70.37,15.28,2.48
2018,10,3.04,3.37,-0.33,northwest,345255000.0,spencer,63.26,12.78,1.81
2018,10,3.04,3.37,-0.33,northwest,345255000.0,siouxrapids,62.99,13.23,2.44
2018,10,3.04,3.37,-0.33,northwest,345255000.0,spencerarea,21.36,13.64,1.63
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,allerton,158.51,16.15,4.57
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,centerville,157.99,16.63,4.23
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,chariton,190.75,16.0,3.15
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,des moines area,80.28,15.72,4.96
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,iowa - south central climate division,156.97,16.51,3.91
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,iowa drought region 5 - southeast,144.78,16.47,4.0
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,newton,107.96,14.87,3.76
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,osceola-3-wsw,163.58,16.04,3.39
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,oskaloosa,162.31,16.31,4.09
2018,10,3.04,3.37,-0.33,southcentral,82827000.0,rathbun dam,172.73,16.7,4.83
2018,10,3.04,3.37,-0.33,southeast,173444000.0,burlington,170.69,16.97,5.73
2018,10,3.04,3.37,-0.33,southeast,173444000.0,columbus junct 2 ssw,151.38,16.35,4.78
2018,10,3.04,3.37,-0.33,southeast,173444000.0,fairfield,117.11,15.75,4.94
2018,10,3.04,3.37,-0.33,southeast,173444000.0,iowa - southeast climate division,145.03,17.03,4.34
2018,10,3.04,3.37,-0.33,southeast,173444000.0,keosauqua,131.58,16.49,4.68
2018,10,3.04,3.37,-0.33,southeast,173444000.0,burlingtonairport,145.29,16.85,6.18
2018,10,3.04,3.37,-0.33,southeast,173444000.0,donnellson,164.85,17.56,5.39
2018,10,3.04,3.37,-0.33,southeast,173444000.0,fortmadison,173.74,16.83,7.09
2018,10,3.04,3.37,-0.33,southeast,173444000.0,keokuk,181.86,16.85,6.5
2018,10,3.04,3.37,-0.33,southeast,173444000.0,mount-pleasant,110.49,15.84,4.48
2018,10,3.04,3.37,-0.33,southwest,186826000.0,atlantic-1-ne,100.84,15.66,2.92
2018,10,3.04,3.37,-0.33,southwest,186826000.0,clarinda,138.94,16.09,3.72
2018,10,3.04,3.37,-0.33,southwest,186826000.0,corning,132.84,14.94,3.63
2018,10,3.04,3.37,-0.33,southwest,186826000.0,creston,137.67,15.54,3.42
2018,10,3.04,3.37,-0.33,southwest,186826000.0,greenfield,112.78,14.84,3.14
2018,10,3.04,3.37,-0.33,southwest,186826000.0,iowa - southwest climate division,121.16,16.11,3.41
2018,10,3.04,3.37,-0.33,southwest,186826000.0,iowa drought region 4 - southwest,114.05,15.88,2.99
2018,10,3.04,3.37,-0.33,southwest,186826000.0,oakland-2-e,106.18,14.74,3.74
2018,10,3.04,3.37,-0.33,southwest,186826000.0,shenandoah-1-ne,155.19,16.11,4.35
2018,10,3.04,3.37,-0.33,southwest,186826000.0,winterset,101.6,15.57,3.75
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,audubon,132.34,13.94,1.96
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,battle creek 3ne,62.75,14.27,0.93
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,carroll-2-ssw,97.28,14.15,3.19
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,denison,99.83,13.61,2.41
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,ida grove area,62.75,14.27,0.93
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,iowa - west central climate division,88.14,14.96,1.95
2018,10,3.04,3.37,-0.33,westcentral,378927000.0,little sioux 2nw,94.49,14.19,2.04
